Match,Server Name,Receiver Name,Server hand,Receiver hand,Date,Tournament,Best of,Court,Surface,Max_Count,Count 4,Won 4,Prob Won 4,Count 5,Won 5,Prob Won 5,Count 6,Won 6,Prob Won 6
19800705-M-Wimbledon-F-John_Mcenroe-Bjorn_Borg,John Mcenroe,Bjorn Borg,L,R,19800705,Wimbledon,5,Ad,Grass,4,38,22,0.578947368,14,11,0.785714286,33,21,0.636363636
19800705-M-Wimbledon-SF-Brian_Gottfried-Bjorn_Borg,Brian Gottfried,Bjorn Borg,R,R,19800705,Wimbledon,5,Ad,Grass,6,18,12,0.666666667,1,1,1,23,12,0.52173913
19800906-M-US_Open-SF-Johan_Kriek-Bjorn_Borg,Johan Kriek,Bjorn Borg,R,R,19800906,US Open,5,Ad,Hard,4,27,13,0.481481481,1,0,0,14,6,0.428571429
19800906-M-US_Open-SF-John_Mcenroe-Jimmy_Connors,John Mcenroe,Jimmy Connors,L,L,19800906,US Open,5,Ad,Hard,6,27,19,0.703703704,8,3,0.375,42,22,0.523809524
19800907-M-US_Open-F-John_Mcenroe-Bjorn_Borg,John Mcenroe,Bjorn Borg,L,R,19800907,US Open,5,Ad,Hard,4,46,29,0.630434783,3,1,0.333333333,28,19,0.678571429
19810104-M-Australian_Open-F-Kim_Warwick-Brian_Teacher,Kim Warwick,Brian Teacher,R,R,19810104,Australian Open,5,Ad,Grass,4,30,23,0.766666667,10,4,0.4,8,6,0.75
19810118-M-Masters-F-Ivan_Lendl-Bjorn_Borg,Ivan Lendl,Bjorn Borg,R,R,19810118,Masters,5,Ad,Carpet,4,22,9,0.409090909,3,1,0.333333333,11,8,0.727272727
19810118-M-Tour_Finals-F-Ivan_Lendl-Bjorn_Borg,Ivan Lendl,Bjorn Borg,R,R,19810118,Tour Finals,5,Ad,Carpet,4,22,9,0.409090909,3,1,0.333333333,11,8,0.727272727
19810605-M-Roland_Garros-SF-Jose_Luis_Clerc-Ivan_Lendl,Jose Luis Clerc,Ivan Lendl,R,R,19810605,Roland Garros,5,Ad,Clay,6,29,16,0.551724138,3,3,1,37,23,0.621621622
19810605-M-Roland_Garros-SF-Victor_Pecci-Bjorn_Borg,Victor Pecci,Bjorn Borg,R,R,19810605,Roland Garros,5,Ad,Clay,4,35,16,0.457142857,1,1,1,9,3,0.333333333
19810607-M-Roland_Garros-F-Bjorn_Borg-Ivan_Lendl,Bjorn Borg,Ivan Lendl,R,R,19810607,Roland Garros,5,Ad,Clay,4,17,10,0.588235294,1,1,1,14,8,0.571428571
19810703-M-Wimbledon-SF-Bjorn_Borg-Jimmy_Connors,Bjorn Borg,Jimmy Connors,R,L,19810703,Wimbledon,5,Ad,Grass,4,36,20,0.555555556,2,1,0.5,22,13,0.590909091
19810703-M-Wimbledon-SF-John_Mcenroe-Rod_Frawley,John Mcenroe,Rod Frawley,L,R,19810703,Wimbledon,5,Ad,Grass,4,24,18,0.75,2,1,0.5,19,14,0.736842105
19810704-M-Wimbledon-F-John_Mcenroe-Bjorn_Borg,John Mcenroe,Bjorn Borg,L,R,19810704,Wimbledon,5,Ad,Grass,4,39,25,0.641025641,3,2,0.666666667,27,15,0.555555556
19810911-M-US_Open-SF-Vitas_Gerulaitis-John_Mcenroe,Vitas Gerulaitis,John Mcenroe,R,L,19810911,US Open,5,Ad,Hard,4,33,18,0.545454545,,,,20,13,0.65
19810912-M-US_Open-SF-Jimmy_Connors-Bjorn_Borg,Jimmy Connors,Bjorn Borg,L,R,19810912,US Open,5,Ad,Hard,4,28,17,0.607142857,3,1,0.333333333,15,8,0.533333333
19810913-M-US_Open-F-John_Mcenroe-Bjorn_Borg,John Mcenroe,Bjorn Borg,L,R,19810913,US Open,5,Ad,Hard,6,24,17,0.708333333,,,,29,18,0.620689655
19820113-M-Tour_Finals-F-Vitas_Gerulaitis-Ivan_Lendl,Vitas Gerulaitis,Ivan Lendl,R,R,19820113,Tour Finals,5,Ad,Carpet,4,57,41,0.719298246,4,2,0.5,21,14,0.666666667
19820606-M-Roland_Garros-F-Guillermo_Vilas-Mats_Wilander,Guillermo Vilas,Mats Wilander,L,R,19820606,Roland Garros,5,Ad,Clay,4,18,10,0.555555556,1,0,0,6,4,0.666666667
19820703-M-Wimbledon-SF-Mark_Edmondson-Jimmy_Connors,Mark Edmondson,Jimmy Connors,R,L,19820703,Wimbledon,5,Ad,Grass,6,4,2,0.5,6,5,0.833333333,14,5,0.357142857
19820704-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors,John Mcenroe,Jimmy Connors,L,L,19820704,Wimbledon,5,Ad,Grass,4,33,24,0.727272727,6,4,0.666666667,23,14,0.608695652
19820911-M-US_Open-SF-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19820911,US Open,5,Ad,Hard,4,29,20,0.689655172,2,2,1,14,10,0.714285714
19820912-M-US_Open-F-Jimmy_Connors-Ivan_Lendl,Jimmy Connors,Ivan Lendl,L,R,19820912,US Open,5,Ad,Hard,4,32,18,0.5625,3,2,0.666666667,20,14,0.7
19821213-M-Australian_Open-F-Steve_Denton-Johan_Kriek,Steve Denton,Johan Kriek,R,R,19821213,Australian Open,5,Ad,Grass,4,20,9,0.45,3,2,0.666666667,13,6,0.461538462
19830123-M-Tour_Finals-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19830123,Tour Finals,5,Ad,Carpet,4,29,17,0.586206897,5,3,0.6,10,7,0.7
19830603-M-Roland_Garros-SF-Mats_Wilander-Jose_Higueras,Mats Wilander,Jose Higueras,R,R,19830603,Roland Garros,5,Ad,Clay,4,32,19,0.59375,13,9,0.692307692,6,3,0.5
19830603-M-Roland_Garros-SF-Yannick_Noah-Christophe_Roger_Vasselin,Yannick Noah,Christophe Roger Vasselin,R,R,19830603,Roland Garros,5,Ad,Clay,4,23,14,0.608695652,1,0,0,12,10,0.833333333
19830605-M-Roland_Garros-F-Mats_Wilander-Yannick_Noah,Mats Wilander,Yannick Noah,R,R,19830605,Roland Garros,5,Ad,Clay,4,33,20,0.606060606,13,8,0.615384615,6,4,0.666666667
19830701-M-Wimbledon-SF-Chris_Lewis-Kevin_Curren,Chris Lewis,Kevin Curren,R,R,19830701,Wimbledon,5,Ad,Grass,4,57,35,0.614035088,7,6,0.857142857,27,21,0.777777778
19830701-M-Wimbledon-SF-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19830701,Wimbledon,5,Ad,Grass,4,24,18,0.75,,,,22,19,0.863636364
19830703-M-Wimbledon-F-Chris_Lewis-John_Mcenroe,Chris Lewis,John Mcenroe,R,L,19830703,Wimbledon,5,Ad,Grass,6,5,2,0.4,1,1,1,26,14,0.538461538
19830909-M-US_Open-SF-Jimmy_Arias-Ivan_Lendl,Jimmy Arias,Ivan Lendl,R,R,19830909,US Open,5,Ad,Hard,4,21,12,0.571428571,4,3,0.75,16,7,0.4375
19830909-M-US_Open-SF-Jimmy_Connors-Bill_Scanlon,Jimmy Connors,Bill Scanlon,L,R,19830909,US Open,5,Ad,Hard,6,13,6,0.461538462,8,5,0.625,18,18,1
19830911-M-US_Open-F-Jimmy_Connors-Ivan_Lendl,Jimmy Connors,Ivan Lendl,L,R,19830911,US Open,5,Ad,Hard,4,36,22,0.611111111,1,0,0,12,10,0.833333333
19831209-M-Australian_Open-SF-Mats_Wilander-John_Mcenroe,Mats Wilander,John Mcenroe,R,L,19831209,Australian Open,5,Ad,Grass,6,1,1,1,,,,7,7,1
19831211-M-Australian_Open-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19831211,Australian Open,5,Ad,Grass,4,20,12,0.6,,,,19,12,0.631578947
19840115-M-Masters-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19840115,Masters,5,Ad,Carpet,4,23,18,0.782608696,4,4,1,13,8,0.615384615
19840115-M-Tour_Finals-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19840115,Tour Finals,5,Ad,Carpet,4,23,18,0.782608696,4,4,1,13,8,0.615384615
19840506-M-Forest_Hills_WCT-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19840506,Forest Hills WCT,3,Ad,Clay,4,12,8,0.666666667,3,1,0.333333333,10,7,0.7
19840608-M-Roland_Garros-SF-John_Mcenroe-Jimmy_Connors,John Mcenroe,Jimmy Connors,L,L,19840608,Roland Garros,5,Ad,Clay,6,21,14,0.666666667,,,,24,19,0.791666667
19840608-M-Roland_Garros-SF-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19840608,Roland Garros,5,Ad,Clay,4,39,16,0.41025641,5,2,0.4,2,1,0.5
19840610-M-Roland_Garros-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19840610,Roland Garros,5,Ad,Clay,4,41,24,0.585365854,,,,30,21,0.7
19840706-M-Wimbledon-SF-Ivan_Lendl-Jimmy_Connors,Ivan Lendl,Jimmy Connors,R,L,19840706,Wimbledon,5,Ad,Grass,6,32,21,0.65625,,,,33,18,0.545454545
19840706-M-Wimbledon-SF-Pat_Cash-John_Mcenroe,Pat Cash,John Mcenroe,R,L,19840706,Wimbledon,5,Ad,Grass,4,30,17,0.566666667,2,1,0.5,16,11,0.6875
19840708-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors,John Mcenroe,Jimmy Connors,L,L,19840708,Wimbledon,5,Ad,Grass,4,11,9,0.818181818,2,1,0.5,9,7,0.777777778
19840908-M-US_Open-SF-John_Mcenroe-Jimmy_Connors,John Mcenroe,Jimmy Connors,L,L,19840908,US Open,5,Ad,Hard,6,32,19,0.59375,9,7,0.777777778,33,22,0.666666667
19840908-M-US_Open-SF-Pat_Cash-Ivan_Lendl,Pat Cash,Ivan Lendl,R,R,19840908,US Open,5,Ad,Hard,4,50,37,0.74,3,1,0.333333333,22,15,0.681818182
19840909-M-US_Open-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19840909,US Open,5,Ad,Hard,6,16,11,0.6875,,,,17,13,0.764705882
19841209-M-Australian_Open-F-Mats_Wilander-Kevin_Curren,Mats Wilander,Kevin Curren,R,R,19841209,Australian Open,5,Ad,Grass,6,21,11,0.523809524,21,12,0.571428571,24,17,0.708333333
19850106-M-Young_Masters-F-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19850106,Young Masters,5,Ad,Hard,6,5,4,0.8,,,,7,3,0.428571429
19850108-M-Tour_Finals-F-Ivan_Lendl-John_Mcenroe,Ivan Lendl,John Mcenroe,R,L,19850108,Tour Finals,5,Ad,Carpet,4,21,13,0.619047619,6,3,0.5,15,6,0.4
19850519-M-Rome-F-Miloslav_Mecir-Yannick_Noah,Miloslav Mecir,Yannick Noah,R,R,19850519,Rome,5,Ad,Clay,4,41,23,0.56097561,22,17,0.772727273,3,1,0.333333333
19850608-M-Roland_Garros-SF-Jimmy_Connors-Ivan_Lendl,Jimmy Connors,Ivan Lendl,L,R,19850608,Roland Garros,5,Ad,Clay,6,6,1,0.166666667,5,2,0.4,6,2,0.333333333
19850608-M-Roland_Garros-SF-John_Mcenroe-Mats_Wilander,John Mcenroe,Mats Wilander,L,R,19850608,Roland Garros,5,Ad,Clay,6,21,10,0.476190476,,,,27,18,0.666666667
19850609-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19850609,Roland Garros,5,Ad,Clay,4,37,24,0.648648649,12,7,0.583333333,2,1,0.5
19850629-M-Wimbledon-R32-Joakim_Nystrom-Boris_Becker,Joakim Nystrom,Boris Becker,R,R,19850629,Wimbledon,5,Ad,Grass,4,39,26,0.666666667,5,2,0.4,32,20,0.625
19850705-M-Wimbledon-SF-Anders_Jarryd-Boris_Becker,Anders Jarryd,Boris Becker,R,R,19850705,Wimbledon,5,Ad,Grass,6,24,10,0.416666667,,,,25,14,0.56
19850705-M-Wimbledon-SF-Kevin_Curren-Jimmy_Connors,Kevin Curren,Jimmy Connors,R,L,19850705,Wimbledon,5,Ad,Grass,4,17,13,0.764705882,2,1,0.5,11,8,0.727272727
19850707-M-Wimbledon-F-Boris_Becker-Kevin_Curren,Boris Becker,Kevin Curren,R,R,19850707,Wimbledon,5,Ad,Grass,4,33,24,0.727272727,,,,24,19,0.791666667
19850825-M-Cincinnati-F-Mats_Wilander-Boris_Becker,Mats Wilander,Boris Becker,R,R,19850825,Cincinnati,3,Ad,Hard,4,9,5,0.555555556,7,2,0.285714286,4,3,0.75
19850907-M-US_Open-SF-Ivan_Lendl-Jimmy_Connors,Ivan Lendl,Jimmy Connors,R,L,19850907,US Open,5,Ad,Hard,4,40,28,0.7,,,,34,26,0.764705882
19850907-M-US_Open-SF-Mats_Wilander-John_Mcenroe,Mats Wilander,John Mcenroe,R,L,19850907,US Open,5,Ad,Hard,6,16,10,0.625,8,5,0.625,44,26,0.590909091
19850908-M-US_Open-F-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19850908,US Open,5,Ad,Hard,4,25,16,0.64,2,1,0.5,13,7,0.538461538
19851207-M-Australian_Open-SF-Stefan_Edberg-Ivan_Lendl,Stefan Edberg,Ivan Lendl,R,R,19851207,Australian Open,5,Ad,Grass,4,45,28,0.622222222,7,5,0.714285714,15,12,0.8
19851208-M-Australian_Open-F-Stefan_Edberg-Mats_Wilander,Stefan Edberg,Mats Wilander,R,R,19851208,Australian Open,5,Ad,Grass,6,12,9,0.75,1,1,1,17,14,0.823529412
19851222-M-Davis_Cup_World_Group_F-RR-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19851222,Davis Cup World Group F,5,Ad,Hard,6,17,16,0.941176471,5,3,0.6,28,22,0.785714286
19851222-M-Davis_Cup_World_Group_F-RR-Michael_Westphal-Stefan_Edberg,Michael Westphal,Stefan Edberg,R,R,19851222,Davis Cup World Group F,5,Ad,Hard,6,16,6,0.375,6,3,0.5,19,9,0.473684211
19860114-M-Masters-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19860114,Masters,5,Ad,Carpet,4,17,11,0.647058824,5,3,0.6,15,11,0.733333333
19860114-M-Tour_Finals-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19860114,Tour Finals,5,Ad,Carpet,4,17,11,0.647058824,5,3,0.6,15,11,0.733333333
19860413-M-Dallas_WCT-SF-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19860413,Dallas WCT,5,Ad,Hard,4,13,11,0.846153846,,,,6,4,0.666666667
19860606-M-Roland_Garros-SF-Henri_Leconte-Mikael_Pernfors,Henri Leconte,Mikael Pernfors,L,R,19860606,Roland Garros,5,Ad,Clay,6,20,9,0.45,3,2,0.666666667,21,13,0.619047619
19860607-M-Roland_Garros-SF-Johan_Kriek-Ivan_Lendl,Johan Kriek,Ivan Lendl,R,R,19860607,Roland Garros,5,Ad,Clay,4,16,6,0.375,3,1,0.333333333,9,3,0.333333333
19860608-M-Roland_Garros-F-Mikael_Pernfors-Ivan_Lendl,Mikael Pernfors,Ivan Lendl,R,R,19860608,Roland Garros,5,Ad,Clay,4,27,10,0.37037037,7,2,0.285714286,10,3,0.3
19860704-M-Wimbledon-SF-Henri_Leconte-Boris_Becker,Henri Leconte,Boris Becker,L,R,19860704,Wimbledon,5,Ad,Grass,6,20,14,0.7,4,4,1,28,20,0.714285714
19860704-M-Wimbledon-SF-Ivan_Lendl-Slobodan_Zivojinovic,Ivan Lendl,Slobodan Zivojinovic,R,R,19860704,Wimbledon,5,Ad,Grass,4,16,12,0.75,5,4,0.8,15,13,0.866666667
19860706-M-Wimbledon-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19860706,Wimbledon,5,Ad,Grass,4,29,21,0.724137931,4,3,0.75,10,7,0.7
19860817-M-Canada_Masters-F-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19860817,Canada Masters,3,Ad,Hard,4,23,13,0.565217391,4,3,0.75,9,7,0.777777778
19860826-M-US_Open-R128-John_Mcenroe-Paul_Annacone,John Mcenroe,Paul Annacone,L,R,19860826,US Open,5,Ad,Hard,4,28,18,0.642857143,5,2,0.4,12,6,0.5
19860906-M-US_Open-SF-Miloslav_Mecir-Boris_Becker,Miloslav Mecir,Boris Becker,R,R,19860906,US Open,5,Ad,Hard,4,54,34,0.62962963,4,1,0.25,20,14,0.7
19860906-M-US_Open-SF-Stefan_Edberg-Ivan_Lendl,Stefan Edberg,Ivan Lendl,R,R,19860906,US Open,5,Ad,Hard,4,37,24,0.648648649,2,1,0.5,11,3,0.272727273
19860907-M-US_Open-F-Miloslav_Mecir-Ivan_Lendl,Miloslav Mecir,Ivan Lendl,R,R,19860907,US Open,5,Ad,Hard,4,31,16,0.516129032,3,3,1,12,5,0.416666667
19861026-M-Tokyo_Indoor-F-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19861026,Tokyo Indoor,3,Ad,Carpet,4,16,10,0.625,2,2,1,10,5,0.5
19861102-M-Paris_Masters-F-Sergio_Casal-Boris_Becker,Sergio Casal,Boris Becker,R,R,19861102,Paris Masters,5,Ad,Hard,4,26,16,0.615384615,5,4,0.8,12,7,0.583333333
19861109-M-Stockholm-F-Mats_Wilander-Stefan_Edberg,Mats Wilander,Stefan Edberg,R,R,19861109,Stockholm,5,Ad,Hard,6,8,5,0.625,9,2,0.222222222,15,5,0.333333333
19861206-M-Tour_Finals-SF-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19861206,Tour Finals,3,Ad,Hard,4,15,8,0.533333333,6,3,0.5,7,3,0.428571429
19861207-M-Masters-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19861207,Masters,5,Ad,Carpet,4,32,18,0.5625,2,2,1,16,8,0.5
19861207-M-Tour_Finals-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19861207,Tour Finals,5,Ad,Carpet,4,32,18,0.5625,2,2,1,16,8,0.5
19870123-M-Australian_Open-SF-Pat_Cash-Ivan_Lendl,Pat Cash,Ivan Lendl,R,R,19870123,Australian Open,5,Ad,Grass,4,29,20,0.689655172,8,4,0.5,9,6,0.666666667
19870123-M-Australian_Open-SF-Wally_Masur-Stefan_Edberg,Wally Masur,Stefan Edberg,R,R,19870123,Australian Open,5,Ad,Grass,4,33,20,0.606060606,3,1,0.333333333,21,14,0.666666667
19870125-M-Australian_Open-F-Stefan_Edberg-Pat_Cash,Stefan Edberg,Pat Cash,R,R,19870125,Australian Open,5,Ad,Grass,4,44,26,0.590909091,15,8,0.533333333,9,6,0.666666667
19870222-M-Indian_Wells-F-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19870222,Indian Wells,5,Ad,Hard,4,28,21,0.75,7,6,0.857142857,14,9,0.642857143
19870503-M-Hamburg-F-Miloslav_Mecir-Ivan_Lendl,Miloslav Mecir,Ivan Lendl,R,R,19870503,Hamburg,5,Ad,Clay,4,24,9,0.375,9,4,0.444444444,16,9,0.5625
19870513-M-Rome-R32-Paolo_Cane-Jonas_Svensson,Paolo Cane,Jonas Svensson,R,R,19870513,Rome,3,Ad,Clay,4,12,7,0.583333333,7,5,0.714285714,5,2,0.4
19870603-M-Roland_Garros-QF-Andres_Gomez-Ivan_Lendl,Andres Gomez,Ivan Lendl,L,R,19870603,Roland Garros,5,Ad,Clay,6,24,10,0.416666667,2,2,1,24,17,0.708333333
19870605-M-Roland_Garros-SF-Mats_Wilander-Boris_Becker,Mats Wilander,Boris Becker,R,R,19870605,Roland Garros,5,Ad,Clay,4,17,11,0.647058824,2,1,0.5,12,10,0.833333333
19870605-M-Roland_Garros-SF-Miloslav_Mecir-Ivan_Lendl,Miloslav Mecir,Ivan Lendl,R,R,19870605,Roland Garros,5,Ad,Clay,4,34,23,0.676470588,,,,12,5,0.416666667
19870607-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19870607,Roland Garros,5,Ad,Clay,4,34,24,0.705882353,,,,16,10,0.625
19870626-M-Wimbledon-R64-Peter_Doohan_-Boris_Becker,Peter Doohan ,Boris Becker,R,R,19870626,Wimbledon,5,Ad,Grass,5,18,11,0.611111111,36,20,0.555555556,10,5,0.5
19870704-M-Wimbledon-SF-Pat_Cash-Jimmy_Connors,Pat Cash,Jimmy Connors,R,L,19870704,Wimbledon,5,Ad,Grass,4,14,9,0.642857143,4,2,0.5,13,12,0.923076923
19870704-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl,Stefan Edberg,Ivan Lendl,R,R,19870704,Wimbledon,5,Ad,Grass,4,38,26,0.684210526,11,6,0.545454545,11,6,0.545454545
19870705-M-Wimbledon-F-Pat_Cash-Ivan_Lendl,Pat Cash,Ivan Lendl,R,R,19870705,Wimbledon,5,Ad,Grass,4,21,15,0.714285714,8,6,0.75,7,5,0.714285714
19870816-M-Canada_Masters-F-Stefan_Edberg-Ivan_Lendl,Stefan Edberg,Ivan Lendl,R,R,19870816,Canada Masters,3,Ad,Hard,4,24,12,0.5,5,3,0.6,5,3,0.6
19870823-M-Cincinnati-F-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19870823,Cincinnati,3,Ad,Hard,6,14,3,0.214285714,7,4,0.571428571,15,8,0.533333333
19870901-M-US_Open-QF-John_Mcenroe-Ivan_Lendl,John Mcenroe,Ivan Lendl,L,R,19870901,US Open,3,Ad,Clay,4,23,10,0.434782609,7,3,0.428571429,11,9,0.818181818
19870904-M-US_Open-R64-Stefan_Edberg-Dan_Goldie,Stefan Edberg,Dan Goldie,R,R,19870904,US Open,5,Ad,Hard,4,25,16,0.64,8,3,0.375,23,18,0.782608696
19870905-M-US_Open-R32-John_Mcenroe-Slobodan_Zivojinovic,John Mcenroe,Slobodan Zivojinovic,L,R,19870905,US Open,5,Ad,Hard,4,45,33,0.733333333,18,13,0.722222222,10,9,0.9
19870906-M-US_Open-R32-Stefan_Edberg-Kelly_Evernden,Stefan Edberg,Kelly Evernden,R,R,19870906,US Open,5,Ad,Hard,4,30,20,0.666666667,,,,5,2,0.4
19870912-M-US_Open-SF-Jimmy_Connors-Ivan_Lendl,Jimmy Connors,Ivan Lendl,L,R,19870912,US Open,5,Ad,Hard,4,30,20,0.666666667,7,4,0.571428571,7,5,0.714285714
19870912-M-US_Open-SF-Stefan_Edberg-Mats_Wilander,Stefan Edberg,Mats Wilander,R,R,19870912,US Open,5,Ad,Hard,4,36,24,0.666666667,6,3,0.5,20,13,0.65
19870914-M-US_Open-F-Ivan_Lendl-Mats_Wilander,Ivan Lendl,Mats Wilander,R,R,19870914,US Open,5,Ad,Hard,4,44,24,0.545454545,1,0,0,29,17,0.586206897
19871025-M-Tokyo_Indoor-F-Stefan_Edberg-Ivan_Lendl,Stefan Edberg,Ivan Lendl,R,R,19871025,Tokyo Indoor,3,Ad,Carpet,4,25,18,0.72,7,5,0.714285714,3,2,0.666666667
19871108-M-Stockholm-F-Jonas_Svensson-Stefan_Edberg,Jonas Svensson,Stefan Edberg,R,R,19871108,Stockholm,5,Ad,Hard,4,39,24,0.615384615,10,6,0.6,6,2,0.333333333
19871204-M-Tour_Finals-RR-Mats_Wilander-Stefan_Edberg,Mats Wilander,Stefan Edberg,R,R,19871204,Tour Finals,3,Ad,Hard,4,20,13,0.65,,,,17,12,0.705882353
19871206-M-Masters-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19871206,Masters,5,Ad,Carpet,6,16,4,0.25,7,4,0.571428571,17,8,0.470588235
19871206-M-Tour_Finals-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19871206,Tour Finals,5,Ad,Carpet,6,16,4,0.25,7,4,0.571428571,17,8,0.470588235
19880122-M-Australian_Open-SF-Pat_Cash-Ivan_Lendl,Pat Cash,Ivan Lendl,R,R,19880122,Australian Open,5,Ad,Hard,4,44,26,0.590909091,4,2,0.5,21,14,0.666666667
19880123-M-Australian_Open-SF-Stefan_Edberg-Mats_Wilander,Stefan Edberg,Mats Wilander,R,R,19880123,Australian Open,5,Ad,Hard,4,35,19,0.542857143,3,2,0.666666667,21,10,0.476190476
19880124-M-Australian_Open-F-Pat_Cash-Mats_Wilander,Pat Cash,Mats Wilander,R,R,19880124,Australian Open,5,Ad,Hard,4,45,24,0.533333333,14,7,0.5,22,14,0.636363636
19880403-M-Dallas_WCT-F-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19880403,Dallas WCT,5,Ad,Hard,4,45,24,0.533333333,3,3,1,9,4,0.444444444
19880427-M-Hamburg-R32-Boris_Becker-Mansour_Bahrami,Boris Becker,Mansour Bahrami,R,R,19880427,Hamburg,3,Ad,Clay,4,8,7,0.875,3,3,1,7,5,0.714285714
19880604-M-Roland_Garros-SF-Jonas_Svensson-Henri_Leconte,Jonas Svensson,Henri Leconte,R,L,19880604,Roland Garros,5,Ad,Clay,6,13,8,0.615384615,7,5,0.714285714,19,7,0.368421053
19880604-M-Roland_Garros-SF-Mats_Wilander-Andre_Agassi,Mats Wilander,Andre Agassi,R,R,19880604,Roland Garros,5,Ad,Clay,6,34,19,0.558823529,6,6,1,35,18,0.514285714
19880605-M-Roland_Garros-F-Mats_Wilander-Henri_Leconte,Mats Wilander,Henri Leconte,R,L,19880605,Roland Garros,5,Ad,Clay,6,12,7,0.583333333,3,1,0.333333333,18,15,0.833333333
19880612-M-Queens_Club-F-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19880612,Queens Club,3,Ad,Grass,6,13,7,0.538461538,4,4,1,15,9,0.6
19880701-M-Wimbledon-SF-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19880701,Wimbledon,5,Ad,Grass,4,33,24,0.727272727,10,6,0.6,17,13,0.764705882
19880702-M-Wimbledon-SF-Stefan_Edberg-Miloslav_Mecir,Stefan Edberg,Miloslav Mecir,R,R,19880702,Wimbledon,5,Ad,Grass,4,36,24,0.666666667,15,9,0.6,28,19,0.678571429
19880704-M-Wimbledon-F-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19880704,Wimbledon,5,Ad,Grass,4,39,26,0.666666667,1,1,1,10,8,0.8
19880910-M-US_Open-SF-Andre_Agassi-Ivan_Lendl,Andre Agassi,Ivan Lendl,R,R,19880910,US Open,5,Ad,Hard,4,40,21,0.525,1,0,0,8,5,0.625
19880911-M-US_Open-F-Mats_Wilander-Ivan_Lendl,Mats Wilander,Ivan Lendl,R,R,19880911,US Open,5,Ad,Hard,4,56,33,0.589285714,6,4,0.666666667,26,18,0.692307692
19881010-M-Basel-F-Stefan_Edberg-Jakob_Hlasek,Stefan Edberg,Jakob Hlasek,R,R,19881010,Basel,5,Ad,Hard,4,30,23,0.766666667,9,5,0.555555556,5,3,0.6
19881102-M-Tour_Finals-RR-Boris_Becker-Stefan_Edberg,Boris Becker,Stefan Edberg,R,R,19881102,Tour Finals,3,Ad,Hard,4,22,11,0.5,,,,20,12,0.6
19881202-M-Masters_Cup-F-Boris_Becker-Ivan_Lendl,Boris Becker,Ivan Lendl,R,R,19881202,Masters Cup,5,Ad,Carpet,4,45,27,0.6,3,1,0.333333333,29,19,0.655172414
19881216-M-Davis_Cup_World_Group_F-RR-Stefan_Edberg-Boris_Becker,Stefan Edberg,Boris Becker,R,R,19881216,Davis Cup World Group F,5,Ad,Clay,4,28,16,0.571428571,,,,4,1,0.25
